#Monitoring-Site	Remote-Site	?	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region	
EDU.SLAC.STANFORD.N3	AR.RETINA.N2	?r	.	.	.	.	.	.	.	.	1238.2515	1061.2367	545.6751	495.0054	541.0598	684.6088	633.7120	627.3676	.	pinger.slac.stanford.edu	EDU	North_America	ns2.retina.ar	AR	Latin_America
EDU.SLAC.STANFORD.N3	AR.UCU.EDU.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	pinger.slac.stanford.edu	EDU	North_America	www.ucu.edu.ar	AR	Latin_America
EDU.SLAC.STANFORD.N3	AR.UNJU.EDU.N1	?r	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	376.9324	.	pinger.slac.stanford.edu	EDU	North_America	www.unju.edu.ar	AR	Latin_America
EDU.SLAC.STANFORD.N3	AT.LIWEST.N1	?r	.	.	.	.	.	.	.	.	.	1259.4342	2903.5128	1423.0316	1356.8461	1170.0092	1610.9272	1645.8981	.	pinger.slac.stanford.edu	EDU	North_America	speedcheck.liwest.at	AT	Europe
EDU.SLAC.STANFORD.N3	AU.AARNET.ADELAIDE.N1	?B	.	.	.	.	.	.	.	.	.	5058.4556	6071.5537	7204.7905	12245.9036	5719.9318	11790.0420	9416.0281	.	pinger.slac.stanford.edu	EDU	North_America	adl-a-ext1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.AARNET.BRISBANE.NET	?B	.	.	.	.	.	.	.	.	.	.	.	.	6415.5721	6914.4973	20560.7232	6839.5924	.	pinger.slac.stanford.edu	EDU	North_America	bne-a-ext1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.AARNET.CANBERRA.NET	?B	.	.	.	.	.	.	.	.	.	.	.	.	6048.6378	6498.6110	13462.2796	9840.6502	.	pinger.slac.stanford.edu	EDU	North_America	cbr-a-ext1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.AARNET.DARWIN.N2	?r	.	.	.	.	.	.	.	.	.	3557.6118	5419.1570	4908.0678	4234.0133	3154.3660	3638.2754	5022.4206	.	pinger.slac.stanford.edu	EDU	North_America	drw-a-pm1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.AARNET.HOBART.N2	?B	.	.	.	.	.	.	.	.	.	5746.4164	6176.0852	4746.3464	4485.1812	4359.0227	5279.2887	7709.9345	.	pinger.slac.stanford.edu	EDU	North_America	hba-a-pm1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	AU.AARNET.MELBOURNE.N1	?r	.	.	.	.	.	.	.	.	.	6417.5063	6247.6219	16387.2973	8810.2795	8493.1778	20052.7434	6491.3319	.	pinger.slac.stanford.edu	EDU	North_America	mel-a-ext1.aarnet.net.au	AU	Oceania
